source_id,section,unit,subsection,source_order,word_raw,word,flags
1661,必考词,23,词汇预览,68,convey,convey,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1662,必考词,23,词汇预览,69,proceeding,proceeding,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1663,必考词,23,词汇预览,70,expand,expand,double_column_ocr_review_needed
1664,必考词,23,词汇预览,71,☐ institution,institution,marked_in_preview;double_column_ocr_review_needed
1665,必考词,24,词汇预览,1,curious,curious,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1666,必考词,24,词汇预览,2,☐ award,award,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1667,必考词,24,词汇预览,3,☐ item,item,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1668,必考词,24,词汇预览,4,revise,revise,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1669,必考词,24,词汇预览,5,root,root,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1670,必考词,24,词汇预览,6,surprise,surprise,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1671,必考词,24,词汇预览,7,suspicious,suspicious,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1672,必考词,24,词汇预览,8,curiosity,curiosity,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1673,必考词,24,词汇预览,9,aware,aware,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1674,必考词,24,词汇预览,10,overturn,overturn,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1675,必考词,24,词汇预览,11,revive,revive,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1676,必考词,24,词汇预览,12,route,route,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1677,必考词,24,词汇预览,13,survey,survey,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1678,必考词,24,词汇预览,14,sustain,sustain,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1679,必考词,24,词汇预览,15,currency,currency,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1680,必考词,24,词汇预览,16,☐ awkward,awkward,marked_in_preview;double_column_ocr_review_needed
1681,必考词,24,词汇预览,17,overwhelm,overwhelm,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1682,必考词,24,词汇预览,18,☐ reward,reward,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1683,必考词,24,词汇预览,19,routine,routine,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1684,必考词,24,词汇预览,20,surveillance,surveillance,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1685,必考词,24,词汇预览,21,swarm,swarm,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1686,必考词,24,词汇预览,22,current,current,double_column_ocr_review_needed
1687,必考词,24,词汇预览,23,extravagant,extravagant,double_column_ocr_review_needed
1688,必考词,24,词汇预览,24,purchase,purchase,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1689,必考词,24,词汇预览,25,☐rich,rich,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1690,必考词,24,词汇预览,26,row,row,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1691,必考词,24,词汇预览,27,survival,survival,double_column_ocr_review_needed
1692,必考词,24,词汇预览,28,swear,swear,double_column_ocr_review_needed
1693,必考词,24,词汇预览,29,☐cut,cut,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1694,必考词,24,词汇预览,30,extreme,extreme,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1695,必考词,24,词汇预览,31,pursue,pursue,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1696,必考词,24,词汇预览,32,☐rise,rise,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1697,必考词,24,词汇预览,33,☐ rule,rule,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1698,必考词,24,词汇预览,34,survive,survive,double_column_ocr_review_needed
1699,必考词,24,词汇预览,35,swell,swell,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1700,必考词,24,词汇预览,36,☐ cumulative,cumulative,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1701,必考词,24,词汇预览,37,invisible,invisible,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1702,必考词,24,词汇预览,38,pursuit,pursuit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1703,必考词,24,词汇预览,39,risk,risk,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1704,必考词,24,词汇预览,40,☐ ruler,ruler,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1705,必考词,24,词汇预览,41,susceptible,susceptible,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1706,必考词,24,词汇预览,42,☐ swing,swing,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1707,必考词,24,词汇预览,43,average,average,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1708,必考词,24,词汇预览,44,☐ invoke,invoke,marked_in_preview;double_column_ocr_review_needed
1709,必考词,24,词汇预览,45,puzzle,puzzle,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1710,必考词,24,词汇预览,46,☐ rival,rival,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1711,必考词,24,词汇预览,47,surname,surname,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1712,必考词,24,词汇预览,48,suspend,suspend,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1713,必考词,24,词汇预览,49,switch,switch,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1714,必考词,24,词汇预览,50,avoid,avoid,double_column_ocr_review_needed
1715,必考词,24,词汇预览,51,involve,involve,double_column_ocr_review_needed
1716,必考词,24,词汇预览,52,reverse,reverse,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1717,必考词,24,词汇预览,53,☐ role,role,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1718,必考词,24,词汇预览,54,surpass,surpass,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1719,必考词,24,词汇预览,55,suspect,suspect,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1720,必考词,24,词汇预览,56,awake,awake,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1721,必考词,24,词汇预览,57,issue,issue,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1722,必考词,24,词汇预览,58,review,review,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1723,必考词,24,词汇预览,59,☐ roll,roll,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1724,必考词,24,词汇预览,60,surplus,surplus,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1725,必考词,24,词汇预览,61,suspicion,suspicion,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1726,必考词,25,词汇预览,1,project,project,double_column_ocr_review_needed
1727,必考词,25,词汇预览,2,promising,promising,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1728,必考词,25,词汇预览,3,resort,resort,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1729,必考词,25,词汇预览,4,successful,successful,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1730,必考词,25,词汇预览,5,suggestion,suggestion,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1731,必考词,25,词汇预览,6,supervise,supervise,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1732,必考词,25,词汇预览,7,☐dramatic,dramatic,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1733,必考词,25,词汇预览,8,profit,profit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1734,必考词,25,词汇预览,9,promote,promote,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1735,必考词,25,词汇预览,10,resource,resource,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1736,必考词,25,词汇预览,11,succession,succession,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1737,必考词,25,词汇预览,12,suicide,suicide,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1738,必考词,25,词汇预览,13,trigger,trigger,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1739,必考词,25,词汇预览,14,exploit,exploit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1740,必考词,25,词汇预览,15,☐profitable,profitable,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1741,必考词,25,词汇预览,16,prompt,prompt,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1742,必考词,25,词汇预览,17,respect,respect,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1743,必考词,25,词汇预览,18,successive,successive,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1744,必考词,25,词汇预览,19,suit,suit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1745,必考词,25,词汇预览,20,triumph,triumph,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1746,必考词,25,词汇预览,21,explore,explore,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1747,必考词,25,词汇预览,22,profound,profound,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1748,必考词,25,词汇预览,23,proof,proof,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1749,必考词,25,词汇预览,24,respective,respective,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1750,必考词,25,词汇预览,25,successor,successor,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1751,必考词,25,词汇预览,26,☐ suitable,suitable,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1752,必考词,25,词汇预览,27,assure,assure,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1753,必考词,25,词汇预览,28,☐intelligence,intelligence,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1754,必考词,25,词汇预览,29,intellectual,intellectual,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1755,必考词,25,词汇预览,30,program,program,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1756,必考词,25,词汇预览,31,reservation,reservation,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1757,必考词,25,词汇预览,32,respond,respond,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1758,必考词,25,词汇预览,33,suck,suck,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1759,必考词,25,词汇预览,34,super,super,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1760,必考词,25,词汇预览,35,assurance,assurance,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1761,必考词,25,词汇预览,36,progressive,progressive,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1762,必考词,25,词汇预览,37,reserve,reserve,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1763,必考词,25,词汇预览,38,response,response,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1764,必考词,25,词汇预览,39,sue,sue,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1765,必考词,25,词汇预览,40,superb,superb,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1766,必考词,25,词汇预览,41,astonish,astonish,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1767,必考词,25,词汇预览,42,☐ intelligent,intelligent,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1768,必考词,25,词汇预览,43,prohibit,prohibit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1769,必考词,25,词汇预览,44,resist,resist,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1770,必考词,25,词汇预览,45,responsibility,responsibility,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1771,必考词,25,词汇预览,46,suffer,suffer,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1772,必考词,25,词汇预览,47,superficial,superficial,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1773,必考词,25,词汇预览,48,atmosphere,atmosphere,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1774,必考词,25,词汇预览,49,☐ intelligible,intelligible,marked_in_preview;double_column_ocr_review_needed
1775,必考词,25,词汇预览,50,prolong,prolong,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1776,必考词,25,词汇预览,51,resistance,resistance,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1777,必考词,25,词汇预览,52,responsible,responsible,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1778,必考词,25,词汇预览,53,suffice,suffice,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1779,必考词,25,词汇预览,54,superfluous,superfluous,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1780,必考词,25,词汇预览,55,council,council,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1781,必考词,25,词汇预览,56,prominent,prominent,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1782,必考词,25,词汇预览,57,resistant,resistant,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1783,必考词,25,词汇预览,58,succeed,succeed,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1784,必考词,25,词汇预览,59,sufficient,sufficient,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
1785,必考词,25,词汇预览,60,superior,superior,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
